EventID,Year,Month,Day,Hour,minute,second,Easting (m),Northing (m),TVD (m),MW,MWBB,MWg,MLBB,MLg
930,2016,11,3,14,7,54.868,484327,6022199,3474,-0.31,       NaN,-0.89,-1.08,-2.02
931,2016,11,3,14,8,4.966,484362,6022364,3538,-0.06,       NaN,-0.64,-0.78,-1.49
932,2016,11,3,14,8,58.028,484331,6022318,3512,0.06,       NaN,-0.52,-0.62,-1.31
933,2016,11,3,14,9,5.53,484386,6022298,3374,-0.35,       NaN,-0.93,-0.64,-2.05
934,2016,11,3,14,10,26.286,484342,6022249,3424,-0.25,       NaN,-0.83,-1.03,-1.78
935,2016,11,3,14,11,26.816,484367,6022364,3601,-0.4,       NaN,-0.98,-1.12,-2.17
936,2016,11,3,14,12,11.502,484332,6022219,3359,-0.27,       NaN,-0.85,-1.22,-1.88
937,2016,11,3,14,12,31.592,484337,6022364,3508,-0.08,       NaN,-0.66,-0.88,-1.52
938,2016,11,3,14,13,3.478,484311,6022328,3546,-0.27,       NaN,-0.85,-1.01,-1.86
939,2016,11,3,14,14,28.972,484385,6022172,3414,-0.17,0.04,-0.9,-1.12,-1.9
940,2016,11,3,14,14,36.47,484336,6022338,3549,-0.14,       NaN,-0.72,-0.96,-1.68
941,2016,11,3,14,15,26.866,484385,6022302,3513,-0.35,       NaN,-0.93,-1.08,-2.14
942,2016,11,3,14,16,1.798,484318,6022218,3404,0.01,       NaN,-0.57,-0.72,-1.41
943,2016,11,3,14,16,37.064,484325,6022202,3393,-0.16,0.06,-0.91,-1.16,-1.96
944,2016,11,3,14,16,56.29,484341,6022358,3511,0.14,       NaN,-0.44,-0.54,-1.17
945,2016,11,3,14,17,9.18,484325,6022282,3424,-0.25,       NaN,-0.83,-1.08,-1.91
946,2016,11,3,14,19,7.774,484342,6022354,3550,-0.35,       NaN,-0.93,-1.25,-2.12
947,2016,11,3,14,20,32.424,484337,6022354,3523,-0.29,       NaN,-0.87,-1.13,-1.9
948,2016,11,3,14,20,48.346,484352,6022364,3548,-0.32,       NaN,-0.9,-1.14,-1.97
949,2016,11,3,14,21,43.878,484336,6022323,3529,-0.23,       NaN,-0.81,-1.03,-1.75
950,2016,11,3,14,21,54.326,484326,6022313,3533,-0.08,       NaN,-0.66,-0.87,-1.54
951,2016,11,3,14,22,32.744,484336,6022323,3528,0.06,       NaN,-0.52,-0.6,-1.31
952,2016,11,3,14,23,43.756,484316,6022323,3537,-0.16,       NaN,-0.74,-0.87,-1.71
953,2016,11,3,14,23,54.576,484445,6022342,3399,-0.12,0.14,-0.92,-1.09,-2.1
954,2016,11,3,14,24,3.726,484375,6022312,3384,-0.11,0.1,-0.86,-1.18,-2.01
955,2016,11,3,14,24,26.806,484437,6022424,3520,-0.07,0.17,-0.89,-1.05,-1.98
956,2016,11,3,14,24,40.112,484357,6022254,3389,-0.24,       NaN,-0.82,-1.01,-1.72
957,2016,11,3,14,25,36.038,484315,6022192,3280,-0.33,       NaN,-0.91,-1.13,-2.02
958,2016,11,3,14,26,46.672,484407,6022419,3541,-0.17,       NaN,-0.75,-0.93,-1.71
959,2016,11,3,14,29,21.68,484315,6022192,3358,-0.21,       NaN,-0.79,-1.02,-1.81
960,2016,11,3,14,32,24.81,484332,6022359,3513,-0.01,       NaN,-0.59,-0.71,-1.44
961,2016,11,3,14,32,30.326,484346,6022348,3462,0.04,       NaN,-0.54,-0.71,-1.37
962,2016,11,3,14,32,45.168,484357,6022364,3473,-0.15,       NaN,-0.73,-1.04,-1.76
963,2016,11,3,14,34,48.554,484335,6022202,3300,-0.16,       NaN,-0.74,-0.96,-1.72
964,2016,11,3,14,38,31.394,484425,6022362,3605,-0.23,       NaN,-0.81,-0.81,-1.9
965,2016,11,3,14,39,58.888,484380,6022313,3390,0.05,       NaN,-0.53,-0.5,-1.37
966,2016,11,3,14,41,23.892,484387,6022414,3593,-0.08,       NaN,-0.66,-0.72,-1.58
967,2016,11,3,14,45,33.274,484311,6022313,3550,0.07,       NaN,-0.51,-0.53,-1.32
968,2016,11,3,14,49,12.452,484367,6022293,3363,0.18,       NaN,-0.4,-0.36,-1.16
969,2016,11,3,14,52,57.45,484365,6022312,2039,-0.1,       NaN,-0.68,-0.81,-1.75
970,2016,11,3,14,53,26.49,484351,6022348,3518,0.2,       NaN,-0.38,-0.43,-1.15
971,2016,11,3,14,58,43.496,484354,6022245,3437,0.02,       NaN,-0.56,-0.65,-1.47
972,2016,11,3,15,11,54.672,484351,6022313,3538,-0.01,       NaN,-0.59,-0.82,-1.59
973,2016,11,3,15,14,37.424,484342,6022359,3537,0.26,       NaN,-0.32,-0.35,-1.03
974,2016,11,3,15,19,41.918,484385,6022272,3424,-0.1,       NaN,-0.68,-0.6,-1.73
975,2016,11,3,15,20,37.614,484362,6022389,3532,-0.08,       NaN,-0.66,-0.54,-1.72
976,2016,11,3,15,24,14.772,484326,6022338,3577,-0.08,       NaN,-0.66,-0.59,-1.72
977,2016,11,3,15,24,54.052,484415,6022332,3569,-0.08,       NaN,-0.66,-0.78,-1.76
978,2016,11,3,15,25,50.548,484365,6022262,3444,0.04,       NaN,-0.54,-0.72,-1.46
979,2016,11,3,15,26,20.77,484352,6022374,3506,0.26,0.43,-0.6,-0.82,-1.64
980,2016,11,3,15,42,42.354,484347,6022364,3527,0.02,       NaN,-0.56,-0.63,-1.51
981,2016,11,3,15,51,50.466,484335,6022212,2402,0.05,       NaN,-0.53,-0.65,-1.48
982,2016,11,3,15,59,18.564,484326,6022328,3541,0.25,0.25,-0.33,-0.79,-1.13
983,2016,11,3,16,1,0.008,484341,6022358,3510,0.44,0.53,-0.31,-0.36,-1.07
984,2016,11,3,16,11,18.79,484375,6022302,3380,0.16,       NaN,-0.42,-0.4,-1.17
985,2016,11,3,16,19,55.822,484408,6022228,3339,-0.02,       NaN,-0.6,-0.59,-1.52
986,2016,11,3,16,24,6.438,484377,6022379,3562,0.02,       NaN,-0.56,-0.61,-1.43
987,2016,11,3,16,25,8.488,484356,6022343,3553,-0.04,       NaN,-0.62,-0.55,-1.57
988,2016,11,3,16,26,43.284,484328,6022306,2038,-0.11,       NaN,-0.69,-0.78,-1.64
989,2016,11,3,16,26,57.204,484300,6022208,3303,-0.21,       NaN,-0.79,-0.71,-1.83
990,2016,11,3,17,1,1.768,484405,6022472,2987,-0.14,       NaN,-0.72,-0.85,-1.73
991,2016,11,3,17,3,48.952,484365,6022312,3724,-0.11,       NaN,-0.69,-0.69,-1.77
992,2016,11,3,17,4,44.466,484377,6022350,3529,-0.11,       NaN,-0.69,-0.74,-1.69
993,2016,11,3,17,34,52.982,484405,6022332,4963,0.28,       NaN,-0.3,-0.14,-1.09
994,2016,11,3,17,39,45.74,484394,6022276,3474,0.14,       NaN,-0.44,-0.32,-1.3
995,2016,11,3,18,9,56.562,484351,6022348,3499,0.04,       NaN,-0.54,-0.47,-1.44
996,2016,11,3,18,10,24.912,484352,6022399,3567,0.01,       NaN,-0.57,-0.68,-1.53
997,2016,11,3,19,57,2.99,484465,6022412,4683,0.1,       NaN,-0.48,-0.26,-1.4
998,2016,11,3,21,38,49.652,484307,6022269,2522,-0.03,       NaN,-0.61,-0.4,-1.66
999,2016,11,3,22,22,40.096,484432,6022468,3541,0.04,       NaN,-0.54,-0.43,-1.44
1000,2016,11,3,23,39,26.998,484485,6022322,3499,-0.04,       NaN,-0.62,-0.83,-1.67
1001,2016,11,3,23,54,22.184,484402,6022414,3540,0.03,       NaN,-0.55,-0.68,-1.51
1002,2016,11,3,23,54,39.044,484405,6022372,5036,0.34,0.49,-0.53,-0.53,-1.54
1003,2016,11,4,0,19,13.038,484377,6022349,3374,-0.1,       NaN,-0.68,-0.89,-1.66
1004,2016,11,4,0,52,36.908,484367,6022284,3194,-0.32,       NaN,-0.9,-1,-2.13
1005,2016,11,4,1,32,50.42,484387,6022274,3523,-0.17,       NaN,-0.75,-1.03,-1.74
1006,2016,11,4,1,42,4.234,484402,6022314,3541,-0.23,       NaN,-0.81,-0.96,-1.94
1007,2016,11,4,2,18,26.23,484407,6022419,3533,-0.19,       NaN,-0.77,-0.93,-1.89
1008,2016,11,4,2,28,9.588,484402,6022289,3404,-0.06,0.17,-0.88,-0.94,-1.98
1009,2016,11,4,2,45,4.68,484475,6022332,5037,-0.12,       NaN,-0.7,-0.94,-1.76
1010,2016,11,4,2,56,4.602,484432,6022319,3488,-0.21,       NaN,-0.79,-0.88,-1.81
1011,2016,11,4,2,57,30.778,484427,6022349,3518,-0.23,       NaN,-0.81,-1,-1.81
1012,2016,11,4,3,47,33.124,484434,6022391,3503,-0.12,       NaN,-0.7,-0.98,-1.65
1013,2016,11,4,4,14,33.776,484437,6022354,3539,-0.31,       NaN,-0.89,-1.08,-2.03
1014,2016,11,4,4,14,37.768,484407,6022294,3477,-0.2,       NaN,-0.78,-1.05,-1.76
1015,2016,11,4,4,17,5.154,484437,6022364,3575,-0.28,       NaN,-0.86,-1.1,-1.89
1016,2016,11,4,4,32,20.828,484422,6022339,3393,-0.21,0.01,-0.93,-1.19,-2.06
1017,2016,11,4,4,36,36.242,484422,6022314,3482,-0.14,       NaN,-0.72,-0.89,-1.61
1018,2016,11,4,5,18,44.036,484422,6022304,3544,-0.09,       NaN,-0.67,-0.93,-1.56
1019,2016,11,4,5,23,57.418,484407,6022444,3540,-0.1,       NaN,-0.68,-0.98,-1.67
1020,2016,11,4,5,47,19.17,484412,6022334,3553,-0.08,0.08,-0.78,-1.01,-1.82
1021,2016,11,4,6,17,52.898,484412,6022304,3527,-0.05,       NaN,-0.63,-1.04,-1.71
1022,2016,11,4,6,48,25.294,484402,6022334,3550,-0.01,       NaN,-0.59,-0.76,-1.45
1023,2016,11,4,7,25,21.708,484426,6022349,3563,0.02,0.11,-0.63,-0.83,-1.56
1024,2016,11,4,8,13,32.874,484412,6022414,2038,-0.12,       NaN,-0.7,-0.97,-1.7
1025,2016,11,4,8,35,51.516,484402,6022299,3157,-0.22,       NaN,-0.8,-1.16,-1.82
1026,2016,11,4,8,54,26.83,484407,6022294,3497,-0.21,-0.02,-0.9,-1.33,-2.08
1027,2016,11,4,8,55,25.666,484402,6022324,3552,-0.28,       NaN,-0.86,-1.2,-1.86
1028,2016,11,4,8,56,21.32,484412,6022349,3564,-0.38,       NaN,-0.96,-1.31,-2.08
1029,2016,11,4,8,57,56.306,484407,6022349,3510,-0.18,       NaN,-0.76,-0.97,-1.72
1030,2016,11,4,9,38,54.748,484392,6022304,3499,0,       NaN,-0.58,-0.9,-1.53
1031,2016,11,4,10,16,35.81,484451,6022252,4994,0.1,       NaN,-0.48,-0.57,-1.27
1032,2016,11,4,10,53,20.838,484392,6022304,3542,-0.14,0.04,-0.86,-1.22,-1.98
1033,2016,11,4,10,58,3.246,484412,6022304,3533,-0.07,       NaN,-0.65,-1,-1.65
1034,2016,11,4,11,36,41.924,484422,6022299,2879,0.02,       NaN,-0.56,-0.82,-1.46
1035,2016,11,4,11,59,23.308,484437,6022478,3588,-0.04,       NaN,-0.62,-1.34,-1.55
1036,2016,11,4,12,7,20.274,484432,6022344,3565,-0.08,       NaN,-0.66,-0.98,-1.71
1037,2016,11,4,13,10,17.694,484422,6022299,3277,-0.07,       NaN,-0.65,-0.91,-1.57
1038,2016,11,4,13,42,59.426,484402,6022294,3497,-0.09,0.09,-0.81,-1.03,-1.81
1039,2016,11,4,13,49,22.302,484412,6022304,3530,-0.06,       NaN,-0.64,-0.84,-1.51
1040,2016,11,4,13,49,52.272,484367,6022334,3496,-0.25,-0.06,-0.94,-0.99,-2.16
1041,2016,11,4,14,24,19.236,484432,6022314,3498,-0.08,       NaN,-0.66,-0.81,-1.6
1042,2016,11,4,14,28,9.99,484407,6022294,3497,-0.09,       NaN,-0.67,-0.78,-1.66
1043,2016,11,4,14,45,14.664,484402,6022424,3527,-0.25,       NaN,-0.83,-0.87,-1.95
1044,2016,11,4,15,16,35.456,484417,6022299,3558,-0.1,       NaN,-0.68,-0.93,-1.68
1045,2016,11,4,16,15,40.906,484412,6022289,3530,-0.3,       NaN,-0.88,-0.91,-2.09
1046,2016,11,4,16,57,1.896,484392,6022299,3463,-0.07,       NaN,-0.65,-0.81,-1.51
1047,2016,11,4,17,32,28.16,484402,6022289,3494,-0.29,       NaN,-0.87,-1.05,-1.98
1048,2016,11,4,17,53,10.83,484367,6022249,3453,-0.25,       NaN,-0.83,-0.84,-1.92
1049,2016,11,4,18,9,21.734,484427,6022339,3541,-0.08,       NaN,-0.66,-0.95,-1.66
1050,2016,11,4,18,30,13.162,484057,6022293,2046,-0.09,0.07,-0.79,-0.95,-1.81
1051,2016,11,4,18,32,4.398,484377,6022279,3574,-0.09,0.1,-0.83,-1.15,-1.97
1052,2016,11,4,18,37,52.532,484382,6022269,3473,-0.11,       NaN,-0.69,-0.93,-1.67
1053,2016,11,4,18,40,44.638,484325,6022032,3229,-0.19,       NaN,-0.77,-1.05,-1.79
1054,2016,11,4,19,7,13.884,484412,6022304,3499,-0.17,-0.03,-0.83,-1.01,-1.91
1055,2016,11,4,19,7,20.288,484427,6022309,3577,-0.02,0.19,-0.81,-0.98,-1.88
1056,2016,11,4,19,38,40.122,484402,6022299,3499,-0.14,       NaN,-0.72,-0.96,-1.67
1057,2016,11,4,19,54,21.56,484365,6022062,3411,0.05,0.16,-0.64,-0.84,-1.53
1058,2016,11,4,20,1,47.24,484407,6022319,3527,0,0.22,-0.82,-1.05,-1.85
1059,2016,11,4,20,2,58.418,484285,6021972,3381,0,0.1,-0.67,-0.91,-1.61
1060,2016,11,4,20,20,58.092,484430,6022040,3366,0.09,0.2,-0.61,-0.77,-1.48
1061,2016,11,4,20,25,9.126,484356,6022008,3369,0.27,       NaN,-0.31,-0.35,-0.99
1062,2016,11,4,20,27,7.32,484325,6021992,3390,-0.16,       NaN,-0.74,-0.99,-1.71
1063,2016,11,4,20,28,39.59,484465,6022282,2043,-0.35,       NaN,-0.93,-1.02,-2.08
1064,2016,11,4,20,29,58.858,484335,6022012,3230,-0.12,       NaN,-0.7,-0.84,-1.64
1065,2016,11,4,20,30,8.988,484355,6022032,3389,-0.24,       NaN,-0.82,-1.04,-1.85
1066,2016,11,4,20,34,20.524,484335,6022002,3314,-0.1,       NaN,-0.68,-0.85,-1.66
1067,2016,11,4,20,37,29.976,484345,6021982,3178,-0.21,       NaN,-0.79,-1,-1.74
1068,2016,11,4,20,38,34.216,484427,6022453,3549,-0.26,       NaN,-0.84,-1.04,-1.91
1069,2016,11,4,20,39,23.014,484329,6022000,2276,-0.13,       NaN,-0.71,-0.93,-1.65
1070,2016,11,4,20,41,24.156,484309,6021977,3405,0.21,       NaN,-0.37,-0.38,-1.12
1071,2016,11,4,20,42,48.6,484335,6021992,3136,-0.04,0.13,-0.76,-1.07,-1.73
1072,2016,11,4,20,46,58.396,484335,6021992,3301,0.17,0.24,-0.5,-0.61,-1.29
1073,2016,11,4,20,48,26.026,484385,6022052,2810,-0.33,       NaN,-0.91,-1.35,-2.02
1074,2016,11,4,20,53,24.168,484315,6021962,3365,0.14,0.24,-0.56,-0.71,-1.38
1075,2016,11,4,20,55,41.818,484347,6021984,3395,-0.09,       NaN,-0.67,-0.87,-1.56
1076,2016,11,4,20,57,6.85,484345,6022042,3354,-0.06,       NaN,-0.64,-0.88,-1.53
1077,2016,11,4,20,59,51.164,484335,6022002,3331,0.04,       NaN,-0.54,-2.38,-1.37
1078,2016,11,4,21,1,20.5,484335,6021972,3327,-0.16,       NaN,-0.74,-0.98,-1.66
1079,2016,11,4,21,1,28.084,484335,6022022,2083,-0.15,0.12,-0.96,-1.08,-2.07
1080,2016,11,4,21,2,45.132,484325,6021982,3356,0.11,0.23,-0.6,-0.73,-1.41
1081,2016,11,4,21,5,12.62,484345,6021972,3349,-0.03,-0.01,-0.62,-0.79,-1.48
1082,2016,11,4,21,11,9.956,484335,6021982,3335,0.06,0.2,-0.67,-0.87,-1.52
1083,2016,11,4,21,12,49.538,484375,6022002,3263,-0.16,       NaN,-0.74,-0.9,-1.64
1084,2016,11,4,21,17,53.466,484376,6021983,3354,0.12,       NaN,-0.46,-0.54,-1.23
1085,2016,11,4,21,20,14.19,484340,6021986,3360,0.15,       NaN,-0.43,-0.52,-1.18
1086,2016,11,4,21,22,59.306,484415,6022032,3550,0,0.2,-0.79,-1.02,-1.84
1087,2016,11,4,21,26,58.94,484355,6022002,3200,-0.14,-0.04,-0.78,-1.13,-1.85
1088,2016,11,4,21,31,9.86,484355,6021982,3361,0.13,       NaN,-0.45,-0.54,-1.22
1089,2016,11,4,21,31,40.492,484435,6022345,3543,-0.01,       NaN,-0.59,-0.74,-1.47
1090,2016,11,4,21,37,53.292,484345,6022022,3247,0.04,0.02,-0.53,-0.68,-1.39
1091,2016,11,4,21,44,8.816,484341,6021983,3366,0.26,       NaN,-0.32,-0.36,-1.03
1092,2016,11,4,21,44,30.406,484365,6022052,3349,-0.02,       NaN,-0.6,-0.82,-1.51
1093,2016,11,4,21,45,27.484,484355,6021982,3340,-0.01,       NaN,-0.59,-0.75,-1.43
1094,2016,11,4,21,48,3.03,484355,6021992,3326,0.02,       NaN,-0.56,-0.69,-1.43
1095,2016,11,4,21,53,9.644,484377,6022264,3538,-0.19,       NaN,-0.77,-0.86,-1.76
1096,2016,11,4,22,2,13.158,484345,6021982,3384,0.31,0.39,-0.39,-0.43,-1.11
1097,2016,11,4,22,7,47.826,484345,6021992,3240,-0.07,       NaN,-0.65,-0.63,-1.6
1098,2016,11,4,22,10,6.938,484365,6022042,3568,-0.05,       NaN,-0.63,-0.79,-1.58
1099,2016,11,4,22,21,54.654,484316,6022008,3380,0.13,       NaN,-0.45,-0.33,-1.22
1100,2016,11,4,22,22,24.048,484382,6022309,3524,0.16,0.34,-0.67,-0.7,-1.7
1101,2016,11,4,22,31,18.89,484325,6022032,3425,0.1,0.24,-0.63,-0.8,-1.54
1102,2016,11,4,22,36,10.764,484475,6022312,3807,-0.23,       NaN,-0.81,-1.02,-1.88
1103,2016,11,4,22,40,10.63,484385,6021972,3779,-0.13,       NaN,-0.71,-0.97,-1.63
1104,2016,11,4,22,43,23.058,484353,6021993,5026,0.35,       NaN,-0.23,-0.17,-0.85
1105,2016,11,4,22,44,9.766,484366,6022005,3053,-0.06,       NaN,-0.64,-0.83,-1.52
1106,2016,11,4,22,47,33,484330,6021980,3394,0.17,       NaN,-0.41,-0.4,-1.2
1107,2016,11,4,22,55,31.094,484325,6021962,3257,-0.02,       NaN,-0.6,-0.8,-1.5
1108,2016,11,4,22,59,32.2,484325,6022002,3224,-0.03,       NaN,-0.61,-1.57,-1.51
1109,2016,11,4,23,2,0.006,484355,6022002,3376,0.13,       NaN,-0.45,-0.54,-1.19
1110,2016,11,4,23,8,36.606,484375,6022022,3375,-0.02,       NaN,-0.6,-0.8,-1.47
1111,2016,11,4,23,10,12.064,484345,6022042,3290,-0.08,       NaN,-0.66,-0.9,-1.55
1112,2016,11,4,23,13,51.326,484350,6022056,3445,-0.02,0.12,-0.72,-1.03,-1.66
1113,2016,11,4,23,15,39.756,484355,6022042,3326,-0.28,       NaN,-0.86,-1.16,-1.92
1114,2016,11,4,23,23,51.894,484329,6022025,3245,0.15,0.21,-0.5,-0.69,-1.31
1115,2016,11,4,23,26,27.45,484325,6021952,3196,-0.12,       NaN,-0.7,-0.87,-1.64
1116,2016,11,4,23,30,0.03,484377,6022038,3551,-0.05,0.02,-0.68,-0.87,-1.59
1117,2016,11,4,23,40,55.438,484387,6022339,3502,-0.19,       NaN,-0.77,-1.05,-1.8
1118,2016,11,4,23,51,51.08,484325,6021972,3416,0.05,0.18,-0.66,-0.85,-1.57
1119,2016,11,4,23,53,46.73,484355,6021972,3410,0,       NaN,-0.58,-0.73,-1.46
1120,2016,11,5,0,11,22.92,484308,6021968,3314,0.09,       NaN,-0.49,-0.63,-1.29
1121,2016,11,5,0,23,21.146,484341,6022028,3299,-0.02,       NaN,-0.6,-0.83,-1.44
1122,2016,11,5,0,23,25.384,484349,6022010,3252,-0.13,       NaN,-0.71,-0.84,-1.62
1123,2016,11,5,0,29,28.676,484335,6021972,3181,-0.16,       NaN,-0.74,-0.97,-1.65
1124,2016,11,5,0,31,18.44,484321,6022011,3399,-0.06,       NaN,-0.64,-0.8,-1.51
1125,2016,11,5,0,41,39.7,484335,6022012,3369,0.16,       NaN,-0.42,-0.52,-1.19
1126,2016,11,5,0,42,7.672,484365,6022042,3228,-0.08,       NaN,-0.66,-0.87,-1.55
1127,2016,11,5,0,58,39.572,484345,6022012,3470,0.06,       NaN,-0.52,-0.58,-1.37
1128,2016,11,5,0,58,45.62,484345,6021992,3384,0.19,       NaN,-0.39,-0.5,-1.15
1129,2016,11,5,1,11,20.006,484427,6022463,3519,-0.04,       NaN,-0.62,-0.91,-1.55
1130,2016,11,5,1,12,3.516,484407,6022294,3499,-0.16,       NaN,-0.74,-1.05,-1.75
1131,2016,11,5,1,12,21.746,484326,6022035,3341,0.05,0.1,-0.58,-0.79,-1.47
1132,2016,11,5,1,25,54.75,484339,6022024,3297,-0.03,       NaN,-0.61,-0.79,-1.47
1133,2016,11,5,1,29,13.84,484417,6022473,3534,-0.11,-0.02,-0.74,-0.98,-1.68
1134,2016,11,5,1,31,48.726,484407,6022444,3548,-0.05,       NaN,-0.63,-0.82,-1.49
1135,2016,11,5,1,34,58.61,484395,6022232,3578,-0.33,       NaN,-0.91,-1.09,-2.1
1136,2016,11,5,1,37,20.852,484345,6021985,3304,0.01,       NaN,-0.57,-0.69,-1.41
1137,2016,11,5,1,40,9.114,484331,6021988,3335,0.16,       NaN,-0.42,-0.54,-1.16
1138,2016,11,5,2,0,49.988,484345,6021992,3285,-0.06,       NaN,-0.64,-1.01,-1.52
1139,2016,11,5,2,4,55.082,484375,6022032,3276,-0.06,       NaN,-0.64,-0.85,-1.57
1140,2016,11,5,2,8,24.572,484335,6021942,3216,-0.1,       NaN,-0.68,-0.89,-1.55
1141,2016,11,5,2,17,13.34,484395,6022042,3381,0.04,       NaN,-0.54,-0.68,-1.33
1142,2016,11,5,2,43,51.398,484402,6022299,3594,-0.23,       NaN,-0.81,-1.1,-1.83
1143,2016,11,5,2,47,12.624,484338,6021999,3370,0.27,       NaN,-0.31,-0.29,-0.99
1144,2016,11,5,3,19,41.508,484427,6022473,3538,-0.03,       NaN,-0.61,-0.75,-1.47
1145,2016,11,5,3,22,51.58,484402,6022324,3560,0.09,0.2,-0.59,-0.75,-1.45
1146,2016,11,5,3,35,4.588,484402,6022284,3516,-0.15,0.03,-0.85,-1.2,-1.97
1147,2016,11,5,3,40,8.04,484355,6022012,3391,0,       NaN,-0.58,-0.67,-1.46
1148,2016,11,5,3,40,34.688,484365,6022002,3374,0.21,0.29,-0.47,-0.53,-1.28
1149,2016,11,5,4,4,56.818,484335,6021982,3401,-0.19,       NaN,-0.77,-1.1,-1.75
1150,2016,11,5,4,36,0.274,484355,6022002,3289,0.17,       NaN,-0.41,-0.53,-1.16
1151,2016,11,5,5,2,20.538,484321,6021987,3314,0.18,       NaN,-0.4,-0.47,-1.14
1152,2016,11,5,5,9,39.366,484392,6022289,3497,-0.1,       NaN,-0.68,-0.95,-1.63
1153,2016,11,5,5,25,44.044,484475,6022232,3178,-0.24,       NaN,-0.82,-0.79,-1.9
1154,2016,11,5,5,27,11.118,484365,6022052,3320,-0.09,       NaN,-0.67,-0.9,-1.63
1155,2016,11,5,5,55,28.44,484345,6022032,3239,0.1,       NaN,-0.48,-0.68,-1.32
1156,2016,11,5,6,53,36.574,484405,6022232,2038,-0.23,       NaN,-0.81,-1.05,-2.01
1157,2016,11,5,7,20,23.896,484435,6021992,3381,0.06,       NaN,-0.52,-0.7,-1.41
1158,2016,11,5,7,31,24.98,484405,6022022,3330,0.03,       NaN,-0.55,-0.7,-1.37
1159,2016,11,5,7,31,52.536,484377,6021973,3524,-0.14,       NaN,-0.72,-0.74,-1.78
1160,2016,11,5,7,40,48.598,484362,6022025,3488,0.15,       NaN,-0.43,-0.54,-1.19
1161,2016,11,5,7,41,37.302,484405,6021978,3354,0.02,       NaN,-0.56,-0.66,-1.39
1162,2016,11,5,7,41,49.864,484405,6021982,3335,-0.11,       NaN,-0.69,-0.74,-1.6
1163,2016,11,5,7,42,0.108,484485,6021985,3051,0.27,       NaN,-0.31,-0.32,-0.99
1164,2016,11,5,7,56,18.666,484415,6021972,3435,-0.12,       NaN,-0.7,-0.91,-1.61
1165,2016,11,5,7,57,24.378,484425,6022002,3181,-0.05,       NaN,-0.63,-0.78,-1.53
1166,2016,11,5,7,59,40.306,484357,6021993,3504,-0.24,       NaN,-0.82,-1.94,-1.88
1167,2016,11,5,8,5,48.008,484352,6022015,3526,0.09,       NaN,-0.49,-0.61,-1.29
1168,2016,11,5,8,16,8.946,484405,6021972,3330,-0.06,       NaN,-0.64,-0.86,-1.54
1169,2016,11,5,8,22,39.886,484377,6022050,3482,0.21,       NaN,-0.37,-0.41,-1.1
1170,2016,11,5,8,23,19.474,484415,6022041,3455,0.07,0.17,-0.61,-0.78,-1.49
1171,2016,11,5,8,38,6.546,484377,6022414,3501,0.01,       NaN,-0.57,-0.79,-1.48
1172,2016,11,5,8,38,22.688,484387,6022414,3508,0,       NaN,-0.58,-0.75,-1.48
1173,2016,11,5,8,41,7.212,484415,6021962,3895,0.17,0.28,-0.54,-0.66,-1.37
1174,2016,11,5,8,41,19.214,484415,6022061,3480,0.05,       NaN,-0.53,-0.66,-1.38
1175,2016,11,5,8,51,9.286,484406,6021952,3216,0.07,       NaN,-0.51,-0.62,-1.33
1176,2016,11,5,8,58,25.476,484407,6021951,3384,0.31,0.37,-0.37,-0.37,-1.09
1177,2016,11,5,9,7,55.86,484343,6021997,3360,0.19,       NaN,-0.39,-0.41,-1.14
1178,2016,11,5,9,11,29.044,484398,6021947,3375,0.01,       NaN,-0.57,-0.76,-1.49
1179,2016,11,5,9,31,14.534,484318,6021947,3386,0.08,       NaN,-0.5,-0.62,-1.31
1180,2016,11,5,9,33,6.116,484408,6021940,3373,0.46,       NaN,-0.12,-0.05,-0.74
1181,2016,11,5,9,43,21.43,484411,6021946,3350,0.27,0.36,-0.44,-0.51,-1.19
1182,2016,11,5,9,48,50.434,484415,6021980,3310,-0.04,       NaN,-0.62,-0.83,-1.52
1183,2016,11,5,9,51,7.01,484376,6021958,3312,-0.02,       NaN,-0.6,-0.8,-1.51
1184,2016,11,5,9,51,45.806,484392,6021930,3355,0.16,0.26,-0.54,-0.74,-1.38
1185,2016,11,5,9,58,31.434,484395,6021932,3348,0.03,0.17,-0.68,-1,-1.56
1186,2016,11,5,10,4,20.914,484418,6021948,3324,0.36,0.51,-0.52,-0.24,-1.33
1187,2016,11,5,10,8,49.718,484407,6022294,3573,-0.08,       NaN,-0.66,-0.86,-1.62
1188,2016,11,5,10,11,10.908,484393,6021943,3335,0.06,       NaN,-0.52,-0.7,-1.4
1189,2016,11,5,10,18,0.992,484415,6021942,3269,0.28,       NaN,-0.3,-0.26,-0.98
1190,2016,11,5,10,29,49.854,484440,6021982,3310,0.07,       NaN,-0.51,-0.59,-1.32
1191,2016,11,5,10,33,33.064,484409,6021956,3333,0.15,       NaN,-0.43,-0.53,-1.2
1192,2016,11,5,10,36,13.228,484425,6021982,3330,0.1,       NaN,-0.48,-0.61,-1.29
1193,2016,11,5,10,37,0.108,484435,6021962,3224,0.13,       NaN,-0.45,-0.57,-1.26
1194,2016,11,5,10,40,46.624,484545,6022142,3031,-0.01,0.14,-0.73,-1.03,-1.7
1195,2016,11,5,10,43,47.06,484399,6021892,3279,-0.04,0.14,-0.78,-1.06,-1.79
1196,2016,11,5,10,44,48.006,484425,6021871,3177,-0.16,       NaN,-0.74,-1.1,-1.76
