Seg2File,Mw
58847.16.11.23.02.47.00.dat,0.01
58854.16.11.23.02.54.00.dat,-0.35
58855.16.11.23.02.55.00.dat,-0.33
58856.16.11.23.02.56.00.dat,0.26
58857.16.11.23.02.57.00.dat,0.52
58862.16.11.23.03.02.00.dat,0.05
58863.16.11.23.03.03.00.dat,-0.03
58865.16.11.23.03.05.00.dat,0.51
58866.16.11.23.03.06.00.dat,0.19
58868.16.11.23.03.08.00.dat,0.37
58869.16.11.23.03.09.00.dat,-0.1
58873.16.11.23.03.13.00.dat,0.98
58881.16.11.23.03.21.00.dat,0.09
58890.16.11.23.03.30.00.dat,-0.16
58891.16.11.23.03.31.00.dat,0.07
58893.16.11.23.03.33.00.dat,0.02
58895.16.11.23.03.35.00.dat,-0.03
58897.16.11.23.03.37.00.dat,0.32
58904.16.11.23.03.44.00.dat,0.38
58906.16.11.23.03.46.00.dat,0.33
58912.16.11.23.03.52.00.dat,0.43
58921.16.11.23.04.01.00.dat,0.39
58922.16.11.23.04.02.00.dat,0.32
58925.16.11.23.04.05.00.dat,0.04
58929.16.11.23.04.09.00.dat,0.19
58931.16.11.23.04.11.00.dat,-0.13
58932.16.11.23.04.12.00.dat,0.88
58934.16.11.23.04.14.00.dat,0.56
58935.16.11.23.04.15.00.dat,0.04
58936.16.11.23.04.16.00.dat,0.23
58938.16.11.23.04.18.00.dat,0.4
58946.16.11.23.04.26.00.dat,0.12
58947.16.11.23.04.27.00.dat,0.11
58952.16.11.23.04.32.00.dat,0.5
58956.16.11.23.04.36.00.dat,-0.05
58962.16.11.23.04.42.00.dat,0.61
58965.16.11.23.04.45.00.dat,-0.19
58967.16.11.23.04.47.00.dat,0.18
58971.16.11.23.04.51.00.dat,-0.2
58976.16.11.23.04.56.00.dat,0.22
58977.16.11.23.04.57.00.dat,-0.13
58978.16.11.23.04.58.00.dat,0.14
58979.16.11.23.04.59.00.dat,-0.21
58980.16.11.23.05.00.00.dat,-0.18
58981.16.11.23.05.01.00.dat,-0.01
58982.16.11.23.05.02.00.dat,-0.09
58983.16.11.23.05.03.00.dat,0.24
58985.16.11.23.05.05.00.dat,0.46
58986.16.11.23.05.06.00.dat,-0.26
58990.16.11.23.05.10.00.dat,-0.11
58992.16.11.23.05.12.00.dat,0.44
58993.16.11.23.05.13.00.dat,0.33
58994.16.11.23.05.14.00.dat,0.38
59000.16.11.23.05.20.00.dat,0.17
59002.16.11.23.05.22.00.dat,0.18
59005.16.11.23.05.25.00.dat,-0.02
59013.16.11.23.05.33.00.dat,-0.26
59014.16.11.23.05.34.00.dat,-0.01
59016.16.11.23.05.36.00.dat,1.34
59017.16.11.23.05.37.00.dat,-0.03
59018.16.11.23.05.38.00.dat,0.2
59019.16.11.23.05.39.00.dat,0.09
59021.16.11.23.05.41.00.dat,1.17
59023.16.11.23.05.43.00.dat,0.52
59024.16.11.23.05.44.00.dat,0.42
59027.16.11.23.05.47.00.dat,1.09
59034.16.11.23.05.54.00.dat,0.49
59035.16.11.23.05.55.00.dat,-0.33
59042.16.11.23.06.02.00.dat,-0.3
59043.16.11.23.06.03.00.dat,0.53
59049.16.11.23.06.09.00.dat,-0.39
59051.16.11.23.06.11.00.dat,-0.21
59052.16.11.23.06.12.00.dat,-0.43
59054.16.11.23.06.14.00.dat,0.04
59055.16.11.23.06.15.00.dat,-0.09
59056.16.11.23.06.16.00.dat,-0.02
59057.16.11.23.06.17.00.dat,0.32
59058.16.11.23.06.18.00.dat,0.38
59059.16.11.23.06.19.00.dat,0.5
59060.16.11.23.06.20.00.dat,-0.17
59067.16.11.23.06.27.00.dat,0.33
59068.16.11.23.06.28.00.dat,-0.4
59070.16.11.23.06.30.00.dat,0.29
59073.16.11.23.06.33.00.dat,0.07
59074.16.11.23.06.34.00.dat,0.29
59079.16.11.23.06.39.00.dat,-0.09
59081.16.11.23.06.41.00.dat,0.66
59082.16.11.23.06.42.00.dat,-0.33
59083.16.11.23.06.43.00.dat,-0.29
59084.16.11.23.06.44.00.dat,-0.26
59085.16.11.23.06.45.00.dat,-0.32
59090.16.11.23.06.50.00.dat,0.11
59092.16.11.23.06.52.00.dat,0.66
59096.16.11.23.06.56.00.dat,0.35
59101.16.11.23.07.01.00.dat,-0.16
59106.16.11.23.07.06.00.dat,0.46
59111.16.11.23.07.11.00.dat,-0.01
59114.16.11.23.07.14.00.dat,0.07
59115.16.11.23.07.15.00.dat,0.03
59118.16.11.23.07.18.00.dat,0.48
59121.16.11.23.07.21.00.dat,0.26
59122.16.11.23.07.22.00.dat,-0.3
59123.16.11.23.07.23.00.dat,1.3
59124.16.11.23.07.24.00.dat,0.52
59126.16.11.23.07.26.00.dat,0.33
59131.16.11.23.07.31.00.dat,-0.16
59135.16.11.23.07.35.00.dat,-0.04
59138.16.11.23.07.38.00.dat,0.06
59139.16.11.23.07.39.00.dat,0.19
59142.16.11.23.07.42.00.dat,-0.42
59143.16.11.23.07.43.00.dat,-0.28
59150.16.11.23.07.50.00.dat,-0.19
59151.16.11.23.07.51.00.dat,-0.14
59152.16.11.23.07.52.00.dat,0.46
59154.16.11.23.07.54.00.dat,-0.35
59157.16.11.23.07.57.00.dat,-0.31
59158.16.11.23.07.58.00.dat,0.51
59160.16.11.23.08.00.00.dat,0.65
59161.16.11.23.08.01.00.dat,-0.06
59162.16.11.23.08.02.00.dat,0.87
59163.16.11.23.08.03.00.dat,-0.07
59166.16.11.23.08.06.00.dat,0.03
59169.16.11.23.08.09.00.dat,0.27
59171.16.11.23.08.11.00.dat,-0.05
59173.16.11.23.08.13.00.dat,-0.03
59175.16.11.23.08.15.00.dat,-0.2
59177.16.11.23.08.17.00.dat,-0.11
59178.16.11.23.08.18.00.dat,-0.08
59180.16.11.23.08.20.00.dat,-0.22
59183.16.11.23.08.23.00.dat,1.41
59184.16.11.23.08.24.00.dat,0.53
59185.16.11.23.08.25.00.dat,0.23
59186.16.11.23.08.26.00.dat,-0.25
59195.16.11.23.08.35.00.dat,-0.32
59196.16.11.23.08.36.00.dat,0.59
59197.16.11.23.08.37.00.dat,-0.41
59199.16.11.23.08.39.00.dat,-0.11
59203.16.11.23.08.43.00.dat,-0.01
59204.16.11.23.08.44.00.dat,0
59205.16.11.23.08.45.00.dat,0.31
59206.16.11.23.08.46.00.dat,0.78
59208.16.11.23.08.48.00.dat,-0.4
59212.16.11.23.08.52.00.dat,0.36
59215.16.11.23.08.55.00.dat,-0.11
59216.16.11.23.08.56.00.dat,0.53
59219.16.11.23.08.59.00.dat,-0.39
59222.16.11.23.09.02.00.dat,-0.28
59224.16.11.23.09.04.00.dat,0.46
59226.16.11.23.09.06.00.dat,0.38
59227.16.11.23.09.07.00.dat,0.55
59230.16.11.23.09.10.00.dat,0.2
59231.16.11.23.09.11.00.dat,0.33
59232.16.11.23.09.12.00.dat,-0.31
59234.16.11.23.09.14.00.dat,0.22
59235.16.11.23.09.15.00.dat,0.19
59237.16.11.23.09.17.00.dat,-0.53
59238.16.11.23.09.18.00.dat,-0.22
59239.16.11.23.09.19.00.dat,-0.05
59240.16.11.23.09.20.00.dat,0.35
59241.16.11.23.09.21.00.dat,0.4
59243.16.11.23.09.23.00.dat,0.38
59246.16.11.23.09.26.00.dat,-0.4
59249.16.11.23.09.29.00.dat,0.27
59250.16.11.23.09.30.00.dat,-0.01
59253.16.11.23.09.33.00.dat,-0.25
59254.16.11.23.09.34.00.dat,-0.19
59260.16.11.23.09.40.00.dat,0.13
59265.16.11.23.09.45.00.dat,-0.42
59266.16.11.23.09.46.00.dat,-0.29
59267.16.11.23.09.47.00.dat,0.17
59268.16.11.23.09.48.00.dat,-0.13
59269.16.11.23.09.49.00.dat,-0.15
59276.16.11.23.09.56.00.dat,-0.11
59277.16.11.23.09.57.00.dat,0.67
59278.16.11.23.09.58.00.dat,-0.29
59279.16.11.23.09.59.00.dat,0.19
59284.16.11.23.10.04.00.dat,-0.35
59290.16.11.23.10.10.00.dat,-0.28
59292.16.11.23.10.12.00.dat,-0.24
59295.16.11.23.10.15.00.dat,0.22
59296.16.11.23.10.16.00.dat,0.55
59298.16.11.23.10.18.00.dat,0.3
59299.16.11.23.10.19.00.dat,-0.24
59306.16.11.23.10.26.00.dat,-0.32
59310.16.11.23.10.30.00.dat,-0.09
59314.16.11.23.10.34.00.dat,-0.4
59317.16.11.23.10.37.00.dat,0.21
59318.16.11.23.10.38.00.dat,-0.35
59324.16.11.23.10.44.00.dat,-0.19
59327.16.11.23.10.47.00.dat,-0.44
59333.16.11.23.10.53.00.dat,0.61
59334.16.11.23.10.54.00.dat,-0.37
59336.16.11.23.10.56.00.dat,0.4
59337.16.11.23.10.57.00.dat,-0.47
59340.16.11.23.11.00.00.dat,0.73
59341.16.11.23.11.01.00.dat,-0.31
59342.16.11.23.11.02.00.dat,-0.05
59343.16.11.23.11.03.00.dat,-0.23
59348.16.11.23.11.08.00.dat,-0.18
59355.16.11.23.11.15.00.dat,-0.07
59357.16.11.23.11.17.00.dat,0.19
59358.16.11.23.11.18.00.dat,-0.19
59361.16.11.23.11.21.00.dat,0.22
59362.16.11.23.11.22.00.dat,-0.32
59367.16.11.23.11.27.00.dat,-0.28
59368.16.11.23.11.28.00.dat,0.61
59370.16.11.23.11.30.00.dat,0.58
59371.16.11.23.11.31.00.dat,0.35
59374.16.11.23.11.34.00.dat,0.12
59375.16.11.23.11.35.00.dat,-0.25
59379.16.11.23.11.39.00.dat,0.06
59380.16.11.23.11.40.00.dat,0.18
59383.16.11.23.11.43.00.dat,0.27
59389.16.11.23.11.49.00.dat,0.27
59395.16.11.23.11.55.00.dat,1.16
59396.16.11.23.11.56.00.dat,-0.08
59399.16.11.23.11.59.00.dat,-0.41
59402.16.11.23.12.02.00.dat,-0.38
59403.16.11.23.12.03.00.dat,-0.5
59404.16.11.23.12.04.00.dat,0.05
59405.16.11.23.12.05.00.dat,0.05
59406.16.11.23.12.06.00.dat,-0.05
59407.16.11.23.12.07.00.dat,-0.24
59408.16.11.23.12.08.00.dat,-0.24
59409.16.11.23.12.09.00.dat,-0.14
59410.16.11.23.12.10.00.dat,-0.05
59417.16.11.23.12.17.00.dat,-0.24
59419.16.11.23.12.19.00.dat,0.24
59420.16.11.23.12.20.00.dat,-0.41
59422.16.11.23.12.22.00.dat,0.06
59426.16.11.23.12.26.00.dat,-0.01
59431.16.11.23.12.31.00.dat,0.93
59432.16.11.23.12.32.00.dat,0.33
59433.16.11.23.12.33.00.dat,-0.18
59436.16.11.23.12.36.00.dat,1.14
59438.16.11.23.12.38.00.dat,0.47
59445.16.11.23.12.45.00.dat,-0.24
59450.16.11.23.12.50.00.dat,-0.45
59457.16.11.23.12.57.00.dat,0.81
59460.16.11.23.13.00.00.dat,-0.42
59461.16.11.23.13.01.00.dat,-0.35
59462.16.11.23.13.02.00.dat,0.76
59464.16.11.23.13.04.00.dat,-0.36
59465.16.11.23.13.05.00.dat,-0.01
59466.16.11.23.13.06.00.dat,-0.06
59468.16.11.23.13.08.00.dat,-0.04
59476.16.11.23.13.16.00.dat,-0.24
59482.16.11.23.13.22.00.dat,-0.05
59488.16.11.23.13.28.00.dat,-0.33
59490.16.11.23.13.30.00.dat,1.25
59492.16.11.23.13.32.00.dat,-0.01
59493.16.11.23.13.33.00.dat,0.29
59498.16.11.23.13.38.00.dat,0.51
59520.16.11.23.14.00.00.dat,0.2
59522.16.11.23.14.02.00.dat,-0.29
59526.16.11.23.14.06.00.dat,0.45
59529.16.11.23.14.09.00.dat,0.36
59530.16.11.23.14.10.00.dat,0.22
59532.16.11.23.14.12.00.dat,0.09
59533.16.11.23.14.13.00.dat,-0.15
59534.16.11.23.14.14.00.dat,0.6
59542.16.11.23.14.22.00.dat,0.52
59543.16.11.23.14.23.00.dat,-0.03
59544.16.11.23.14.24.00.dat,-0.38
59547.16.11.23.14.27.00.dat,0.7
59549.16.11.23.14.29.00.dat,0.92
59555.16.11.23.14.35.00.dat,-0.28
59559.16.11.23.14.39.00.dat,-0.27
59560.16.11.23.14.40.00.dat,-0.26
59562.16.11.23.14.42.00.dat,0.18
59563.16.11.23.14.43.00.dat,-0.13
59564.16.11.23.14.44.00.dat,0.13
59566.16.11.23.14.46.00.dat,-0.35
59568.16.11.23.14.48.00.dat,-0.27
59571.16.11.23.14.51.00.dat,-0.43
59572.16.11.23.14.52.00.dat,-0.22
59574.16.11.23.14.54.00.dat,-0.06
59583.16.11.23.15.03.00.dat,-0.32
59588.16.11.23.15.08.00.dat,-0.18
59590.16.11.23.15.10.00.dat,-0.55
59598.16.11.23.15.18.00.dat,-0.33
59600.16.11.23.15.20.00.dat,0.75
59603.16.11.23.15.23.00.dat,0.53
59604.16.11.23.15.24.00.dat,-0.32
59605.16.11.23.15.25.00.dat,-0.43
59617.16.11.23.15.37.00.dat,-0.29
59620.16.11.23.15.40.00.dat,-0.31
59621.16.11.23.15.41.00.dat,-0.47
59622.16.11.23.15.42.00.dat,0.34
59627.16.11.23.15.47.00.dat,0.16
59640.16.11.23.16.00.00.dat,0.2
59643.16.11.23.16.03.00.dat,0.53
59650.16.11.23.16.10.00.dat,0.69
59653.16.11.23.16.13.00.dat,-0.22
59661.16.11.23.16.21.00.dat,0.12
59667.16.11.23.16.27.00.dat,1.01
59668.16.11.23.16.28.00.dat,0.38
59675.16.11.23.16.35.00.dat,0.29
59679.16.11.23.16.39.00.dat,0.77
59682.16.11.23.16.42.00.dat,-0.29
59690.16.11.23.16.50.00.dat,0.11
59698.16.11.23.16.58.00.dat,0.39
59700.16.11.23.17.00.00.dat,-0.04
59702.16.11.23.17.02.00.dat,0.07
59712.16.11.23.17.12.00.dat,0.23
59718.16.11.23.17.18.00.dat,0.25
59724.16.11.23.17.24.00.dat,-0.18
59725.16.11.23.17.25.00.dat,0.87
59728.16.11.23.17.28.00.dat,0.02
59730.16.11.23.17.30.00.dat,-0.32
59733.16.11.23.17.33.00.dat,-0.08
59734.16.11.23.17.34.00.dat,-0.25
59738.16.11.23.17.38.00.dat,0.04
59743.16.11.23.17.43.00.dat,-0.24
59750.16.11.23.17.50.00.dat,0.17
59758.16.11.23.17.58.00.dat,0.68
59761.16.11.23.18.01.00.dat,-0.23
59772.16.11.23.18.12.00.dat,0.48
59777.16.11.23.18.17.00.dat,1.23
59780.16.11.23.18.20.00.dat,0
59782.16.11.23.18.22.00.dat,0.06
59791.16.11.23.18.31.00.dat,0.53
59802.16.11.23.18.42.00.dat,-0.04
59803.16.11.23.18.43.00.dat,-0.24
59804.16.11.23.18.44.00.dat,0.45
59811.16.11.23.18.51.00.dat,0.56
59824.16.11.23.19.04.00.dat,1.13
59834.16.11.23.19.14.00.dat,0.24
59853.16.11.23.19.33.00.dat,0.35
59854.16.11.23.19.34.00.dat,0.49
59862.16.11.23.19.42.00.dat,-0.03
59865.16.11.23.19.45.00.dat,0.85
59886.16.11.23.20.06.00.dat,0.66
59889.16.11.23.20.09.00.dat,0.46
59893.16.11.23.20.13.00.dat,0.48
59901.16.11.23.20.21.00.dat,0.71
59908.16.11.23.20.28.00.dat,0.27
59920.16.11.23.20.40.00.dat,0.09
59929.16.11.23.20.49.00.dat,0.19
59935.16.11.23.20.55.00.dat,0.36
59941.16.11.23.21.01.00.dat,-0.16
59943.16.11.23.21.03.00.dat,0.44
59947.16.11.23.21.07.00.dat,0.03
59958.16.11.23.21.18.00.dat,0.75
59974.16.11.23.21.34.00.dat,0.08
59987.16.11.23.21.47.00.dat,0.35
59993.16.11.23.21.53.00.dat,-0.34
59994.16.11.23.21.54.00.dat,-0.1
59995.16.11.23.21.55.00.dat,0.34
60002.16.11.23.22.02.00.dat,-0.13
60006.16.11.23.22.06.00.dat,-0.01
60007.16.11.23.22.07.00.dat,-0.29
60013.16.11.23.22.13.00.dat,0.28
60033.16.11.23.22.33.00.dat,0.05
60038.16.11.23.22.38.00.dat,0.13
60045.16.11.23.22.45.00.dat,0.5
60047.16.11.23.22.47.00.dat,-0.47
60049.16.11.23.22.49.00.dat,-0.41
60051.16.11.23.22.51.00.dat,-0.3
60056.16.11.23.22.56.00.dat,-0.35
60058.16.11.23.22.58.00.dat,-0.29
60065.16.11.23.23.05.00.dat,0.31
60068.16.11.23.23.08.00.dat,0.27
60071.16.11.23.23.11.00.dat,-0.38
60073.16.11.23.23.13.00.dat,1.15
60074.16.11.23.23.14.00.dat,0.81
60076.16.11.23.23.16.00.dat,-0.22
60078.16.11.23.23.18.00.dat,-0.09
60079.16.11.23.23.19.00.dat,-0.15
60085.16.11.23.23.25.00.dat,0.42
60087.16.11.23.23.27.00.dat,0.02
60090.16.11.23.23.30.00.dat,-0.45
60091.16.11.23.23.31.00.dat,-0.31
60095.16.11.23.23.35.00.dat,-0.44
60097.16.11.23.23.37.00.dat,-0.04
60098.16.11.23.23.38.00.dat,1.41
60100.16.11.23.23.40.00.dat,-0.2
60104.16.11.23.23.44.00.dat,0.32
60105.16.11.23.23.45.00.dat,0.16
60106.16.11.23.23.46.00.dat,0.18
60108.16.11.23.23.48.00.dat,0.5
60109.16.11.23.23.49.00.dat,-0.13
60113.16.11.23.23.53.00.dat,-0.06
60122.16.11.24.00.02.00.dat,0.5
60123.16.11.24.00.03.00.dat,-0.26
60125.16.11.24.00.05.00.dat,-0.28
60131.16.11.24.00.11.00.dat,0.09
60137.16.11.24.00.17.00.dat,-0.26
60143.16.11.24.00.23.00.dat,0.2
60148.16.11.24.00.28.00.dat,-0.21
60150.16.11.24.00.30.00.dat,0.69
60151.16.11.24.00.31.00.dat,-0.09
60153.16.11.24.00.33.00.dat,-0.26
60156.16.11.24.00.36.00.dat,-0.21
60162.16.11.24.00.42.00.dat,-0.15
60175.16.11.24.00.55.00.dat,0.74
60184.16.11.24.01.04.00.dat,-0.2
60189.16.11.24.01.09.00.dat,-0.11
60190.16.11.24.01.10.00.dat,-0.29
60197.16.11.24.01.17.00.dat,-0.38
60198.16.11.24.01.18.00.dat,-0.3
60199.16.11.24.01.19.00.dat,0.34
60204.16.11.24.01.24.00.dat,-0.16
60206.16.11.24.01.26.00.dat,-0.24
60207.16.11.24.01.27.00.dat,-0.01
60208.16.11.24.01.28.00.dat,-0.06
60210.16.11.24.01.30.00.dat,-0.01
60211.16.11.24.01.31.00.dat,0.51
60218.16.11.24.01.38.00.dat,0.05
60221.16.11.24.01.41.00.dat,0.17
60228.16.11.24.01.48.00.dat,0.29
60229.16.11.24.01.49.00.dat,0.1
60230.16.11.24.01.50.00.dat,0.12
60239.16.11.24.01.59.00.dat,0.37
60248.16.11.24.02.08.00.dat,0.16
60256.16.11.24.02.16.00.dat,-0.17
60258.16.11.24.02.18.00.dat,-0.4
60260.16.11.24.02.20.00.dat,0.11
60268.16.11.24.02.28.00.dat,-0.18
60270.16.11.24.02.30.00.dat,-0.22
60276.16.11.24.02.36.00.dat,-0.17
60277.16.11.24.02.37.00.dat,-0.27
60282.16.11.24.02.42.00.dat,0.57
60285.16.11.24.02.45.00.dat,-0.05
60292.16.11.24.02.52.00.dat,0.41
60293.16.11.24.02.53.00.dat,0.64
60296.16.11.24.02.56.00.dat,-0.56
60298.16.11.24.02.58.00.dat,-0.2
60299.16.11.24.02.59.00.dat,-0.45
60301.16.11.24.03.01.00.dat,-0.36
60303.16.11.24.03.03.00.dat,-0.53
60304.16.11.24.03.04.00.dat,-0.15
60305.16.11.24.03.05.00.dat,0.06
60307.16.11.24.03.07.00.dat,0.95
60309.16.11.24.03.09.00.dat,-0.12
60311.16.11.24.03.11.00.dat,-0.66
60312.16.11.24.03.12.00.dat,0.15
60315.16.11.24.03.15.00.dat,-0.46
60319.16.11.24.03.19.00.dat,-0.09
60320.16.11.24.03.20.00.dat,0.14
60322.16.11.24.03.22.00.dat,-0.34
60324.16.11.24.03.24.00.dat,-0.11
60329.16.11.24.03.29.00.dat,-0.37
60332.16.11.24.03.32.00.dat,-0.37
60334.16.11.24.03.34.00.dat,0.17
60335.16.11.24.03.35.00.dat,-0.26
60338.16.11.24.03.38.00.dat,-0.44
60339.16.11.24.03.39.00.dat,-0.13
60344.16.11.24.03.44.00.dat,0.13
60347.16.11.24.03.47.00.dat,-0.29
60349.16.11.24.03.49.00.dat,0.7
60352.16.11.24.03.52.00.dat,-0.39
60353.16.11.24.03.53.00.dat,-0.34
60357.16.11.24.03.57.00.dat,-0.37
60362.16.11.24.04.02.00.dat,0.04
60364.16.11.24.04.04.00.dat,-0.17
60368.16.11.24.04.08.00.dat,0.14
60370.16.11.24.04.10.00.dat,-0.6
60371.16.11.24.04.11.00.dat,0.12
60374.16.11.24.04.14.00.dat,0.27
60379.16.11.24.04.19.00.dat,1.03
60381.16.11.24.04.21.00.dat,0.19
60391.16.11.24.04.31.00.dat,-0.01
60394.16.11.24.04.34.00.dat,-0.48
60395.16.11.24.04.35.00.dat,-0.24
60396.16.11.24.04.36.00.dat,-0.31
60401.16.11.24.04.41.00.dat,0.55
60402.16.11.24.04.42.00.dat,-0.22
60403.16.11.24.04.43.00.dat,0.01
60409.16.11.24.04.49.00.dat,-0.37
60420.16.11.24.05.00.00.dat,-0.1
60425.16.11.24.05.05.00.dat,-0.07
60426.16.11.24.05.06.00.dat,0.35
60427.16.11.24.05.07.00.dat,-0.1
60435.16.11.24.05.15.00.dat,-0.28
60438.16.11.24.05.18.00.dat,-0.13
60440.16.11.24.05.20.00.dat,-0.53
60445.16.11.24.05.25.00.dat,-0.24
60449.16.11.24.05.29.00.dat,0.13
60453.16.11.24.05.33.00.dat,0.36
60454.16.11.24.05.34.00.dat,0.25
60455.16.11.24.05.35.00.dat,0.43
60458.16.11.24.05.38.00.dat,-0.49
60459.16.11.24.05.39.00.dat,-0.31
60462.16.11.24.05.42.00.dat,-0.05
60464.16.11.24.05.44.00.dat,0.58
60466.16.11.24.05.46.00.dat,-0.4
60467.16.11.24.05.47.00.dat,-0.26
60468.16.11.24.05.48.00.dat,-0.25
60471.16.11.24.05.51.00.dat,-0.17
60478.16.11.24.05.58.00.dat,0.3
60480.16.11.24.06.00.00.dat,0.04
60481.16.11.24.06.01.00.dat,-0.39
60483.16.11.24.06.03.00.dat,0.2
60487.16.11.24.06.07.00.dat,-0.24
60488.16.11.24.06.08.00.dat,0.14
60497.16.11.24.06.17.00.dat,-0.12
60499.16.11.24.06.19.00.dat,-0.12
60503.16.11.24.06.23.00.dat,0.55
60505.16.11.24.06.25.00.dat,-0.28
60508.16.11.24.06.28.00.dat,-0.05
60512.16.11.24.06.32.00.dat,-0.17
60515.16.11.24.06.35.00.dat,-0.05
60517.16.11.24.06.37.00.dat,1.22
60518.16.11.24.06.38.00.dat,-0.06
60522.16.11.24.06.42.00.dat,-0.24
60525.16.11.24.06.45.00.dat,-0.17
60531.16.11.24.06.51.00.dat,-0.35
60549.16.11.24.07.09.00.dat,0.19
60550.16.11.24.07.10.00.dat,0.43
60556.16.11.24.07.16.00.dat,-0.38
60557.16.11.24.07.17.00.dat,-0.22
60564.16.11.24.07.24.00.dat,-0.18
60567.16.11.24.07.27.00.dat,-0.22
60568.16.11.24.07.28.00.dat,-0.21
60570.16.11.24.07.30.00.dat,-0.14
60571.16.11.24.07.31.00.dat,-0.35
60573.16.11.24.07.33.00.dat,0.21
60576.16.11.24.07.36.00.dat,-0.33
60580.16.11.24.07.40.00.dat,0.73
60581.16.11.24.07.41.00.dat,-0.19
60587.16.11.24.07.47.00.dat,0.04
60589.16.11.24.07.49.00.dat,0.54
60594.16.11.24.07.54.00.dat,-0.17
60596.16.11.24.07.56.00.dat,-0.16
60597.16.11.24.07.57.00.dat,-0.13
60598.16.11.24.07.58.00.dat,0.12
60599.16.11.24.07.59.00.dat,-0.09
60604.16.11.24.08.04.00.dat,-0.18
60606.16.11.24.08.06.00.dat,-0.3
60607.16.11.24.08.07.00.dat,-0.24
60608.16.11.24.08.08.00.dat,0.4
60609.16.11.24.08.09.00.dat,0.16
60610.16.11.24.08.10.00.dat,0.01
60615.16.11.24.08.15.00.dat,-0.49
60621.16.11.24.08.21.00.dat,0.45
60623.16.11.24.08.23.00.dat,-0.39
60641.16.11.24.08.41.00.dat,-0.42
60642.16.11.24.08.42.00.dat,-0.53
60644.16.11.24.08.44.00.dat,0.02
60647.16.11.24.08.47.00.dat,-0.12
60649.16.11.24.08.49.00.dat,-0.16
60650.16.11.24.08.50.00.dat,-0.51
60651.16.11.24.08.51.00.dat,-0.35
60652.16.11.24.08.52.00.dat,-0.26
60653.16.11.24.08.53.00.dat,-0.09
60656.16.11.24.08.56.00.dat,0.07
60657.16.11.24.08.57.00.dat,0.28
60658.16.11.24.08.58.00.dat,0.16
60661.16.11.24.09.01.00.dat,-0.33
60670.16.11.24.09.10.00.dat,-0.51
60671.16.11.24.09.11.00.dat,0.48
60674.16.11.24.09.14.00.dat,-0.54
60676.16.11.24.09.16.00.dat,-0.15
60677.16.11.24.09.17.00.dat,-0.5
60679.16.11.24.09.19.00.dat,-0.55
60680.16.11.24.09.20.00.dat,-0.35
60688.16.11.24.09.28.00.dat,-0.48
60689.16.11.24.09.29.00.dat,-0.42
60690.16.11.24.09.30.00.dat,-0.43
60692.16.11.24.09.32.00.dat,-0.56
60693.16.11.24.09.33.00.dat,-0.25
60694.16.11.24.09.34.00.dat,-0.05
60697.16.11.24.09.37.00.dat,-0.21
60698.16.11.24.09.38.00.dat,-0.22
60699.16.11.24.09.39.00.dat,-0.41
60700.16.11.24.09.40.00.dat,0.55
60704.16.11.24.09.44.00.dat,-0.39
60711.16.11.24.09.51.00.dat,-0.01
60712.16.11.24.09.52.00.dat,0.49
60716.16.11.24.09.56.00.dat,-0.57
60718.16.11.24.09.58.00.dat,-0.45
60729.16.11.24.10.09.00.dat,-0.13
60730.16.11.24.10.10.00.dat,0.06
60736.16.11.24.10.16.00.dat,-0.49
60739.16.11.24.10.19.00.dat,-0.54
60740.16.11.24.10.20.00.dat,-0.18
60744.16.11.24.10.24.00.dat,-0.27
60745.16.11.24.10.25.00.dat,-0.32
60754.16.11.24.10.34.00.dat,-0.09
60760.16.11.24.10.40.00.dat,-0.3
60766.16.11.24.10.46.00.dat,-0.32
60772.16.11.24.10.52.00.dat,0.77
60781.16.11.24.11.01.00.dat,-0.49
60782.16.11.24.11.02.00.dat,-0.48
60786.16.11.24.11.06.00.dat,-0.47
60789.16.11.24.11.09.00.dat,-0.09
60792.16.11.24.11.12.00.dat,0.04
60799.16.11.24.11.19.00.dat,-0.23
60800.16.11.24.11.20.00.dat,-0.29
60801.16.11.24.11.21.00.dat,-0.26
60805.16.11.24.11.25.00.dat,0.15
60806.16.11.24.11.26.00.dat,-0.36
60808.16.11.24.11.28.00.dat,0.04
60809.16.11.24.11.29.00.dat,-0.26
60811.16.11.24.11.31.00.dat,-0.44
60812.16.11.24.11.32.00.dat,-0.41
60814.16.11.24.11.34.00.dat,0.09
60817.16.11.24.11.37.00.dat,-0.09
60819.16.11.24.11.39.00.dat,0.48
60821.16.11.24.11.41.00.dat,1.05
60822.16.11.24.11.42.00.dat,-0.06
60823.16.11.24.11.43.00.dat,0.09
60827.16.11.24.11.47.00.dat,-0.28
60829.16.11.24.11.49.00.dat,0.1
60836.16.11.24.11.56.00.dat,-0.45
60837.16.11.24.11.57.00.dat,0.35
60842.16.11.24.12.02.00.dat,-0.49
60846.16.11.24.12.06.00.dat,-0.36
60847.16.11.24.12.07.00.dat,0.14
60861.16.11.24.12.21.00.dat,-0.15
60862.16.11.24.12.22.00.dat,0.56
60863.16.11.24.12.23.00.dat,-0.61
60864.16.11.24.12.24.00.dat,0.02
60866.16.11.24.12.26.00.dat,0.01
60871.16.11.24.12.31.00.dat,0.32
60873.16.11.24.12.33.00.dat,-0.03
60877.16.11.24.12.37.00.dat,0.19
60879.16.11.24.12.39.00.dat,-0.2
60882.16.11.24.12.42.00.dat,-0.05
