X,Y,PP Time (ms),PP Time Error  (ms),Depth (m),Depth Error (m),Month,Day,Hour ,Minute
484072.07,6022183.37,1944.455204,48.05780954,3368.750073,108.197851,11,25,9,29
484016.6,6022215.01,1905.15894,67.88677349,3278.008728,153.888957,11,25,9,30
484044.34,6022132.74,1967.911412,23.38738891,3420.770908,52.39950033,11,25,9,30
484066.52,6022366.88,2011.150635,30.96429079,3532.850249,88.78314153,11,25,9,30
484011.05,6022063.13,1937.261603,46.35792104,3351.707883,102.5180815,11,25,9,32
484077.62,6022341.57,1940.603687,46.59272519,3359.559212,103.0396907,11,25,9,32
484532.46,6023119.93,1992.780468,16.71749107,3477.775018,50.30763574,11,25,9,32
484055.43,6022101.1,1948.492945,46.44827259,3378.434642,105.936877,11,25,9,33
484038.79,6022069.46,1996.179821,28.98222378,3487.854831,87.58633092,11,25,9,34
484022.15,6022082.12,1936.558379,52.67065717,3350.04521,118.2417895,11,25,9,35
485292.38,6022632.66,1938.978627,43.22408404,3355.755015,95.51912185,11,25,9,35
484036.02,6022078.95,1922.745151,59.03879103,3315.958087,134.444465,11,25,9,37
484022.15,6022069.46,1953.02878,40.86037992,3388.432613,92.81243418,11,25,9,37
484033.24,6022221.34,1994.886255,27.69681257,3484.214707,83.18737853,11,25,9,37
484036.02,6022116.92,1969.696912,26.48241112,3424.473159,63.38029253,11,25,9,39
484027.7,6022088.45,1970.712673,33.67658149,3426.676999,86.54447654,11,25,9,39
484049.88,6022151.73,2003.766312,16.47751385,3511.274512,48.98011086,11,25,9,39
484033.24,6022158.05,1978.894195,25.08084744,3444.243148,67.64801457,11,25,9,40
484036.02,6022129.58,1987.449215,19.57441556,3463.331312,57.69297467,11,25,9,40
484088.71,6022322.59,1926.798428,42.74769408,3325.738938,98.4074566,11,25,9,41
484044.34,6022164.38,1961.329437,37.00112654,3406.4709,87.83220759,11,25,9,41
484033.24,6022088.45,1979.890732,17.16917601,3446.364465,44.09573274,11,25,9,41
484060.98,6022164.38,1947.720217,40.69776479,3376.69821,89.4993685,11,25,9,42
484047.11,6022142.23,1954.63472,33.08434194,3392.022096,72.10562673,11,25,9,42
483999.96,6022132.74,2027.298112,23.61288194,3581.739115,64.9086267,11,25,9,42
484044.34,6022082.12,1989.551049,14.36414044,3469.053862,42.65066515,11,25,9,43
483988.87,6022025.16,1996.673308,16.03686165,3489.337263,48.04429672,11,25,9,43
483994.41,6022069.46,2016.012208,9.808822102,3547.257754,30.07591061,11,25,9,43
484038.79,6022132.74,1928.364294,48.37361865,3329.592919,110.0572724,11,25,9,44
484033.24,6022120.09,1962.466958,29.67526398,3408.913492,66.87157758,11,25,9,44
484022.15,6022189.7,1984.765635,31.11359672,3456.87783,89.92703935,11,25,9,44
484077.62,6022303.6,1938.211792,42.02922037,3353.970229,93.13169987,11,25,9,45
484049.88,6022132.74,1975.513707,21.05651163,3437.12092,51.88012002,11,25,9,45
484008.28,6022085.28,1994.087495,18.69734185,3481.857389,55.75316845,11,25,9,45
484033.24,6022075.79,1881.452761,66.21469418,3216.102251,160.4818641,11,25,9,46
484038.79,6022113.76,1901.09227,59.00596021,3268.941952,134.8465556,11,25,9,46
484060.98,6022126.41,1934.848392,49.04689863,3345.89273,108.9099504,11,25,9,46
485281.29,6022474.46,1995.410801,18.01695322,3485.57945,53.91443539,11,25,9,46
483972.23,6021993.52,2012.748521,15.41625801,3537.499295,46.86145275,11,25,9,46
484052.66,6022135.91,1941.149945,42.32942132,3360.846998,93.08709299,11,25,9,47
484038.79,6022132.74,1983.946147,17.58049823,3454.908301,49.33668316,11,25,9,47
484299.49,6022461.8,2029.563657,25.16795784,3588.309188,69.20367484,11,25,9,47
484041.56,6022097.94,1913.068769,58.15238379,3295.602572,132.216386,11,25,9,48
484022.15,6021999.85,2014.844344,17.8453884,3543.574705,52.2741041,11,25,9,48
484044.34,6022063.13,1928.051149,56.82977767,3328.850479,128.2810077,11,25,9,49
484033.24,6022069.46,1945.990969,38.92974095,3372.551499,84.66752809,11,25,9,49
484038.79,6022107.43,1930.47458,45.4304724,3334.789087,103.1394457,11,25,9,50
484049.88,6022126.41,1944.78848,38.50544429,3369.602179,83.94449755,11,25,9,50
484091.48,6022306.77,1954.411001,31.32614464,3391.536524,67.5141717,11,25,9,50
484072.07,6022132.74,1865.337783,114.8596349,3168.06741,278.942354,11,25,9,51
484083.16,6022164.38,1962.049723,27.97637646,3407.972925,62.10818044,11,25,9,51
484058.2,6022142.23,1924.76485,53.07737078,3320.594655,121.4389619,11,25,9,52
484066.52,6022145.4,1952.216134,32.84561871,3386.580478,70.94895992,11,25,9,52
484049.88,6022132.74,1980.207786,16.00656006,3447.031682,40.9186517,11,25,9,52
484011.05,6022056.8,1929.194515,60.82410496,3331.594407,138.4724242,11,25,9,53
484013.83,6022066.3,1931.778176,51.80451618,3338.177148,115.9719496,11,25,9,53
484058.2,6022129.58,1917.719608,38.57567555,3305.523817,90.00901038,11,25,9,54
484044.34,6022075.79,1925.836949,53.07129588,3323.352608,120.9201178,11,25,9,54
484022.15,6022056.8,1948.424616,39.80684577,3378.282363,87.36249502,11,25,9,54
484027.7,6022082.12,1925.691419,43.77373035,3322.971108,100.9990088,11,25,9,55
484027.7,6022069.46,1944.420674,42.33859795,3368.663854,92.75889951,11,25,9,56
484024.92,6022104.27,1829.732887,57.54088915,3059.542268,173.5522437,11,25,9,57
484038.79,6022044.15,1886.69799,78.80020786,3231.407377,184.0261336,11,25,9,58
484069.3,6022116.92,1951.856098,33.42547242,3385.816021,72.1927822,11,25,9,58
484060.98,6022075.79,1959.855563,41.44649727,3403.261969,100.2964111,11,25,9,58
484033.24,6022094.77,2003.820494,18.62621552,3511.426457,55.55220969,11,25,9,58
484016.6,6022139.07,1878.076855,97.50568734,3206.291733,230.9708418,11,25,9,59
484027.7,6022075.79,1881.998922,64.86868805,3217.660667,157.0225892,11,25,9,59
484049.88,6022132.74,1916.195865,73.73352741,3302.401127,167.4936159,11,25,10,0
484055.43,6022101.1,1924.276058,44.74313844,3319.390377,103.6083716,11,25,10,0
484049.88,6022126.41,1956.528644,30.28540139,3396.009368,65.55546967,11,25,10,0
484013.83,6022142.23,1863.552463,51.04716024,3162.754268,136.2527053,11,25,10,1
484072.07,6022037.82,1872.406384,93.13094956,3189.210428,226.3088129,11,25,10,1
484038.79,6022082.12,1962.039124,27.76144042,3407.950982,61.68069987,11,25,10,1
484060.98,6022113.76,1936.504124,37.12832069,3349.916446,83.24127372,11,25,10,2
484066.52,6022120.09,1946.052573,37.72021678,3372.695712,81.85086413,11,25,10,2
484038.79,6022056.8,1985.662167,17.03117008,3458.874718,48.97413438,11,25,10,2
484848.63,6021854.3,1955.931948,33.23613288,3394.789838,73.35679988,11,25,10,3
484116.45,6022278.29,1936.617378,52.76889739,3350.185018,118.473235,11,25,10,4
484033.24,6022069.46,1952.316413,34.35747807,3386.798287,74.40527959,11,25,10,5
484066.52,6022082.12,1963.649114,27.18319804,3411.484645,60.23090141,11,25,10,5
484022.15,6022082.12,1927.0479,39.61144163,3326.372413,91.68220632,11,25,10,6
484049.88,6022101.1,1941.262513,52.44265422,3361.109776,119.5543621,11,25,10,6
484052.66,6022135.91,1949.677071,38.28811125,3381.082433,83.77122421,11,25,10,6
484047.11,6022091.61,1915.051705,67.507886,3300.063685,151.9642171,11,25,10,7
484049.88,6022132.74,1931.064581,32.70665323,3336.317377,75.42072556,11,25,10,7
484077.62,6022271.96,1932.582064,33.48973851,3340.273894,76.42075454,11,25,10,8
484055.43,6022082.12,1909.199235,49.21605706,3286.849374,113.0876531,11,25,10,9
484016.6,6022164.38,1960.527912,30.03125655,3404.701302,66.41314166,11,25,10,9
484080.39,6022306.77,1962.107677,27.85580652,3408.095381,61.86555744,11,25,10,9
484033.24,6022069.46,1924.92412,37.16179,3321.000573,87.04854436,11,25,10,10
484027.7,6022088.45,1934.137391,37.09880484,3344.166802,83.68366099,11,25,10,10
484066.52,6022164.38,1943.714468,50.01409586,3367.020237,113.7179398,11,25,10,10
484055.43,6022120.09,1957.107883,29.98445684,3397.193111,65.11230761,11,25,10,10
483988.87,6022164.38,1894.439805,71.49210623,3252.395433,163.9906181,11,25,10,11
484044.34,6022183.37,1921.07538,62.60108309,3312.522839,141.8221204,11,25,10,11
484038.79,6022088.45,1930.569557,53.35918135,3335.038521,119.8336256,11,25,10,11
484060.98,6022132.74,1944.404367,36.17042254,3368.62314,79.18686031,11,25,10,11
484049.88,6022101.1,1917.303689,41.71063903,3304.662088,96.57342491,11,25,10,12
484060.98,6022132.74,1936.785904,33.96952642,3350.578225,76.19400329,11,25,10,12
484016.6,6022044.15,1953.411401,34.47299878,3389.307659,75.30711025,11,25,10,12
484083.16,6022183.37,1967.268084,35.86696155,3419.40082,89.88680946,11,25,10,13
484049.88,6022164.38,1944.441871,57.81203816,3368.716781,137.7804471,11,25,10,14
484036.02,6022003.02,1974.568925,26.80798398,3435.149573,68.63569357,11,25,10,14
484060.98,6022113.76,1910.913282,42.23670002,3290.878789,97.82898652,11,25,10,15
484044.34,6022088.45,1927.030404,60.27483068,3326.327723,136.5829097,11,25,10,15
484022.15,6022044.15,1930.191433,51.388738,3334.066583,115.9022748,11,25,10,15
484049.88,6022107.43,1931.586102,54.1768356,3337.643234,121.4681487,11,25,10,17
484083.16,6022113.76,1935.956943,50.63239597,3348.604429,112.3884859,11,25,10,17
484049.88,6022158.05,1943.424168,41.28956024,3366.309645,90.45225817,11,25,10,17
484077.62,6022069.46,1862.360252,70.98700896,3159.1444,183.1070816,11,25,10,18
484072.07,6022126.41,1914.324839,51.77994292,3298.443784,118.3244798,11,25,10,18
484055.43,6022037.82,1985.898281,18.58918718,3459.42722,54.11490394,11,25,10,18
484099.8,6022120.09,1904.778594,65.55093807,3277.126944,148.7224754,11,25,10,19
484011.05,6022082.12,2000.070578,20.11627298,3499.591888,60.49363859,11,25,10,19
484127.54,6021993.52,1851.122098,97.93974994,3124.796025,254.9026116,11,25,10,20
484060.98,6022107.43,1968.826923,35.71836076,3422.608386,91.134112,11,25,10,20
484049.88,6022145.4,1944.066013,33.13575776,3367.853814,72.82354793,11,25,10,21
484069.3,6022091.61,1850.990519,88.50345501,3124.393269,232.5531033,11,25,10,22
484016.6,6022056.8,1919.640367,63.10626997,3309.389658,143.0078507,11,25,10,22
484033.24,6022044.15,1814.945581,75.1333943,3014.284558,226.631925,11,25,10,23
484069.3,6022154.89,1902.936462,56.28771134,3272.845587,128.8766782,11,25,10,24
485259.1,6022518.76,1960.42629,29.96833716,3404.485572,66.31350085,11,25,10,25
484022.15,6022063.13,1965.319904,32.25942657,3415.040231,76.86986766,11,25,10,25
484047.11,6022142.23,1985.252504,19.9027282,3457.945086,57.64291547,11,25,10,25
484049.88,6022164.38,1993.367703,25.56135012,3479.605321,76.61236129,11,25,10,26
484072.07,6022132.74,1918.136193,36.45633356,3306.407408,85.52279097,11,25,10,28
484049.88,6022139.07,1924.031001,68.76717409,3318.821456,159.0080516,11,25,10,28
484038.79,6022113.76,1972.665657,21.4217999,3431.035876,50.82139744,11,25,10,29
484080.39,6022142.23,1938.018153,38.18470666,3353.51258,85.03572906,11,25,10,30
484030.47,6022059.97,1945.051484,39.81677847,3370.247981,86.85567353,11,25,10,30
483683.79,6022158.05,1870.23437,55.80047625,3182.71294,141.1314553,11,25,10,31
484027.7,6022063.13,1912.702756,65.89689057,3294.728175,148.8882549,11,25,10,31
484038.79,6022107.43,1949.06398,35.8122842,3379.703466,77.41777452,11,25,10,31
484060.98,6022158.05,1933.797207,36.1233283,3343.363762,81.58877948,11,25,10,32
484066.52,6022158.05,1944.913313,38.74561925,3369.909544,84.39877851,11,25,10,32
484013.83,6022205.52,1984.54194,15.09557807,3456.343574,41.9159553,11,25,10,32
484044.34,6022151.73,1983.381678,13.6778387,3453.73127,36.72779095,11,25,10,33
484060.98,6022145.4,1934.381639,31.39122272,3344.74261,71.29528581,11,25,10,34
484044.34,6022139.07,1953.184989,32.86536677,3388.78825,70.98517878,11,25,10,34
484022.15,6022069.46,1951.310049,35.87968286,3384.65213,77.92784685,11,25,10,35
484044.34,6022170.71,1987.250286,14.60756945,3462.752599,42.55663418,11,25,10,35
484105.35,6022309.93,2021.276854,21.15024785,3563.293826,59.22733274,11,25,10,35
485292.38,6022822.51,1982.825713,11.73903259,3452.555007,30.73930107,11,25,10,36
484016.6,6022082.12,1890.976014,58.34621715,3243.374032,136.9131425,11,25,10,37
484060.98,6022151.73,1963.529205,26.58909011,3411.234493,59.02349923,11,25,10,37
484060.98,6022113.76,1931.741683,56.43770346,3338.074496,127.4159692,11,25,10,38
484060.98,6022120.09,1938.189298,31.56259443,3353.917115,70.67327438,11,25,10,38
484060.98,6022132.74,1935.045271,51.19273073,3346.381186,113.8150103,11,25,10,39
484044.34,6022044.15,2009.856595,18.4832959,3528.973101,55.93167649,11,25,10,40
484038.79,6022139.07,1848.231738,55.46128366,3115.847603,158.7230505,11,25,10,42
483689.34,6022126.41,1841.699798,61.49027007,3096.198216,177.1832271,11,25,10,43
484083.16,6022075.79,1902.056614,69.45427916,3270.997919,157.4386121,11,25,10,43
484055.43,6022145.4,1919.663064,32.6346595,3309.434276,77.3233369,11,25,10,43
484044.34,6022139.07,1924.565801,71.05921931,3320.079462,166.096092,11,25,10,44
484058.2,6022078.95,1933.216159,56.86802682,3341.915218,128.2767394,11,25,10,44
484033.24,6022056.8,1948.22677,39.94803522,3377.835158,87.64171071,11,25,10,45
484049.88,6022183.37,1901.279443,65.89420293,3269.324077,149.8745059,11,25,10,47
484036.02,6022116.92,1988.259418,23.92648855,3465.727569,70.08359776,11,25,10,47
484016.6,6022082.12,2007.806023,26.87542536,3523.26682,77.53519095,11,25,10,47
484060.98,6022164.38,1929.535784,54.98516418,3332.431165,123.856431,11,25,10,48
485209.18,6022468.13,1999.218823,17.91931039,3497.004981,53.73451054,11,25,10,48
484876.37,6021917.59,1914.911767,41.53908553,3299.748682,96.10106644,11,25,10,49
484058.2,6022129.58,1935.497002,46.68774143,3347.498788,103.7367508,11,25,10,49
484049.88,6022094.77,1969.54801,25.20007438,3424.150512,59.66983477,11,25,10,49
483656.05,6022196.02,1973.879712,21.37955094,3433.668795,51.53210899,11,25,10,49
484022.15,6022082.12,1988.241272,13.89462483,3465.673882,40.4784347,11,25,10,49
484058.2,6022167.55,1928.827287,39.0440005,3330.722712,89.96291466,11,25,10,50
484856.95,6021889.11,1931.682338,35.74364915,3337.908462,81.82903703,11,25,10,51
484060.98,6022145.4,1933.150149,31.43878929,3341.743023,71.68532718,11,25,10,51
484049.88,6022145.4,1977.280573,14.5822771,3440.849394,34.06958788,11,25,10,51
484047.11,6022129.58,1898.449827,45.4101038,3262.560372,104.8104105,11,25,10,52
484049.88,6022120.09,1993.721939,15.38493625,3480.717212,46.2569554,11,25,10,52
484072.07,6022145.4,1920.819529,31.71557664,3311.982163,75.30946955,11,25,10,53
484099.8,6022322.59,1938.437049,33.00724974,3354.504031,73.78752482,11,25,10,53
484055.43,6022170.71,1964.301255,28.50464718,3412.811545,65.04177469,11,25,10,53
484022.15,6022075.79,1917.392843,42.3967087,3304.846433,98.2591205,11,25,10,54
484049.88,6022202.35,1942.911198,44.8264677,3365.014606,99.1679161,11,25,10,54
485292.38,6022803.52,2012.685088,15.83922496,3537.304856,48.16165313,11,25,10,54
484036.02,6022205.52,1912.297955,55.88030303,3293.879833,127.4603544,11,25,10,55
484011.05,6022120.09,1930.548881,56.24345621,3334.984201,126.524325,11,25,10,55
484060.98,6022145.4,1935.93365,30.40924605,3348.548683,68.7667995,11,25,10,55
484055.43,6022132.74,1956.52765,32.36266064,3396.007319,71.53079554,11,25,10,56
484077.62,6022177.04,1964.469249,24.49257245,3413.170149,54.528079,11,25,10,56
484049.88,6022120.09,1981.0315,16.18071419,3448.774656,42.12310427,11,25,10,56
484038.79,6022126.41,1951.753973,39.91399585,3385.596286,88.72201045,11,25,10,57
484052.66,6022237.16,1994.622506,19.81434516,3483.464385,58.8314455,11,25,10,57
484091.48,6022319.42,1929.357139,30.61622183,3331.976943,71.54757028,11,25,10,58
484060.98,6022170.71,1935.540385,34.87208093,3347.604333,78.42453556,11,25,10,58
484091.48,6022332.08,1985.276452,16.15466027,3457.997488,45.95126704,11,25,10,58
484024.92,6022104.27,1915.090187,49.79365436,3300.145912,113.9006929,11,25,11,0
484060.98,6022145.4,1942.391343,30.72083721,3363.759579,68.29425522,11,25,11,0
484083.16,6022164.38,2031.110145,47.34130559,3591.944657,133.0229271,11,25,11,0
484072.07,6022177.04,1973.707918,23.4708818,3433.311626,57.49093678,11,25,11,1
484022.15,6022158.05,1887.981114,55.20044083,3235.125568,130.5750768,11,25,11,2
484049.88,6022158.05,1894.474732,44.3134143,3252.484305,102.8390539,11,25,11,2
484044.34,6022202.35,1906.988196,53.12146632,3281.993853,121.8186851,11,25,11,2
484038.79,6022177.04,1917.216461,39.13880671,3304.480378,91.17434213,11,25,11,2
485364.49,6022809.85,1970.974236,31.05905445,3427.278746,78.57357994,11,25,11,3
484038.79,6022202.35,1925.551966,45.79466354,3322.61389,105.468799,11,25,11,4
484102.58,6022332.08,1958.824715,31.71631097,3400.812604,70.26721667,11,25,11,4
484016.6,6022075.79,1985.633363,13.85045328,3458.807183,38.97008562,11,25,11,4
484083.16,6022132.74,1930.000913,45.72503964,3333.606275,103.9514041,11,25,11,5
484094.26,6022328.91,1950.126403,40.72922278,3382.07094,89.70918771,11,25,11,7
484072.07,6022139.07,1929.249453,43.15309274,3331.722075,98.72016809,11,25,11,8
484072.07,6022094.77,1943.41625,36.7581463,3366.289899,80.67127352,11,25,11,10
484058.2,6022091.61,1944.677202,40.30256547,3369.319029,88.03051302,11,25,11,10
484094.26,6022335.24,1945.196231,46.23721593,3370.6073,102.979842,11,25,11,11
484033.24,6022082.12,1959.662638,36.02136021,3402.797931,83.55748422,11,25,11,11
484060.98,6022145.4,1988.835122,12.64067478,3467.404648,36.68110037,11,25,11,11
484069.3,6022142.23,1916.25038,48.74319864,3302.509831,111.7766444,11,25,11,12
484038.79,6022126.41,1896.976622,79.16251491,3259.010347,179.4058944,11,25,11,13
484044.34,6022164.38,1937.728672,57.35354127,3352.820771,131.9288059,11,25,11,13
485009.49,6022221.34,1938.111704,36.10952205,3353.733894,80.66507817,11,25,11,13
484033.24,6022063.13,1985.828249,16.48150531,3459.264449,47.39727098,11,25,11,13
484099.8,6022328.91,1950.716835,35.05844046,3383.380588,75.75982596,11,25,11,14
484055.43,6022233.99,1957.073052,31.95829725,3397.122888,70.72406321,11,25,11,14
484843.09,6021885.95,1985.822304,17.87747132,3459.250592,51.83463929,11,25,11,14
484060.98,6022170.71,1924.832979,45.89984086,3320.768353,105.9535165,11,25,11,15
484049.88,6022240.32,1919.988666,43.31631577,3310.06379,100.6982595,11,25,11,17
484005.51,6022189.7,1952.347369,40.87395647,3386.867343,92.280551,11,25,11,17
485392.23,6022651.65,1968.986712,22.58142415,3422.931353,51.07656047,11,25,11,17
483639.41,6022158.05,1913.220478,44.0207006,3295.972258,101.4893932,11,25,11,18
484113.67,6022332.08,1934.366625,32.19458678,3344.706949,73.12108876,11,25,11,18
484049.88,6022044.15,1941.47246,45.65039541,3361.596881,100.7937777,11,25,11,18
485381.13,6022620.01,1865.713513,51.56314725,3169.182726,135.4234033,11,25,11,19
484060.98,6022126.41,1939.193223,40.01709417,3356.248595,88.66364728,11,25,11,19
484052.66,6022135.91,1958.341709,31.38919687,3399.779441,69.69718295,11,25,11,19
484049.88,6022145.4,1959.843036,27.80963513,3403.233071,60.69899808,11,25,11,19
484044.34,6022126.41,1989.190924,19.75240157,3468.198029,58.28115158,11,25,11,23
484066.52,6022132.74,1941.99386,34.95057561,3362.82934,77.27997491,11,25,11,24
484088.71,6022328.91,1964.824875,24.4693651,3413.922123,54.51764057,11,25,11,24
484016.6,6022063.13,1984.735452,20.56383941,3456.811348,59.23779642,11,25,11,25
484072.07,6022164.38,1971.914313,22.64270073,3429.354355,53.91683684,11,25,11,26
484058.2,6022142.23,1919.517624,35.17196065,3309.146715,82.99517347,11,25,11,27
484069.3,6022180.2,1903.021585,57.14746572,3273.01623,130.9212056,11,25,11,29
484060.98,6022139.07,1995.863899,16.87973016,3486.913747,50.5705209,11,25,11,29
484038.79,6022158.05,1840.355178,68.95958053,3091.952133,195.1713051,11,25,11,31
484094.26,6022322.59,1938.648834,36.01115031,3355.002162,80.34045026,11,25,11,31
484047.11,6022142.23,1991.128123,15.03890146,3472.630523,45.92095897,11,25,11,31
484080.39,6022154.89,1933.897668,60.42647944,3343.603234,138.9645146,11,25,11,32
484094.26,6022328.91,1935.83788,40.65525691,3348.319858,90.82212046,11,25,11,32
484077.62,6022297.27,1892.385279,65.03975398,3247.001998,150.8304249,11,25,11,33
484066.52,6022170.71,1950.715758,49.4797331,3383.378201,116.5910963,11,25,11,34
484069.3,6022167.55,1921.581864,35.11310039,3313.554624,82.79910007,11,25,11,35
484044.34,6022240.32,1944.654485,44.67142529,3369.260631,99.25391624,11,25,11,35
484060.98,6022240.32,1922.234817,40.30967544,3314.900577,94.19120502,11,25,11,36
484069.3,6022256.14,1924.938705,54.40246971,3321.038605,124.154882,11,25,11,36
484088.71,6022303.6,1958.092776,36.68946172,3399.24511,84.67063809,11,25,11,37
484069.3,6022154.89,1918.294486,41.09863246,3306.744806,95.39802613,11,25,11,39
484094.26,6022316.26,1943.685385,33.65873595,3366.949904,74.0385451,11,25,11,39
483999.96,6022069.46,1984.463089,17.56142472,3456.132219,49.69429142,11,25,11,39
484083.16,6022341.57,1902.498901,59.28374553,3271.96578,135.4579052,11,25,11,40
484058.2,6022142.23,1941.45894,31.00689151,3361.565401,69.01794625,11,25,11,41
484016.6,6022069.46,1944.927552,40.7937761,3369.944273,89.06920474,11,25,11,41
484038.79,6022170.71,1934.12846,52.32171442,3344.145935,116.5204454,11,25,11,42
484094.26,6022328.91,1944.306785,36.29686043,3368.390816,79.48071066,11,25,11,42
484077.62,6022341.57,1950.105991,37.54045669,3382.026662,81.88704865,11,25,11,42
484072.07,6022170.71,1939.371955,45.2180912,3356.663187,99.80400992,11,25,11,43
484072.07,6022164.38,1933.420537,39.04132165,3342.436479,88.13801043,11,25,11,44
483880.7,6021927.08,1839.506947,68.25328516,3089.523317,194.1041527,11,25,11,45
484310.59,6022468.13,2012.014524,13.32176037,3535.282302,40.67919102,11,25,11,45
484060.98,6022145.4,1931.595514,31.35210414,3337.668984,72.32387292,11,25,11,46
484826.45,6021860.63,1858.656844,60.58204171,3147.872145,160.719794,11,25,11,48
484080.39,6022319.42,1967.688149,26.00465526,3420.29659,60.32842372,11,25,11,48
484013.83,6022078.95,1998.595011,15.61588154,3495.167195,46.49055578,11,25,11,48
484066.52,6022246.65,1898.776159,34.62748205,3263.389868,79.00416663,11,25,11,50
484027.7,6022145.4,1943.542372,45.23925927,3366.602611,100.6559105,11,25,11,50
484072.07,6022164.38,1960.272724,33.07952771,3404.158295,75.39874086,11,25,11,50
484058.2,6022129.58,1917.185606,54.22549998,3304.415895,123.8038144,11,25,11,51
485192.54,6022487.12,1953.779569,31.67664809,3390.141026,68.25811247,11,25,11,51
483639.41,6022164.38,1924.545455,60.76133591,3320.02941,138.0353152,11,25,11,52
484066.52,6022145.4,1990.086622,15.43674559,3470.196608,46.46197901,11,25,11,53
484016.6,6022183.37,1994.976672,32.27064306,3484.469029,97.11878366,11,25,11,53
484060.98,6022354.23,1997.146242,20.12954122,3490.709419,60.43504141,11,25,11,54
483650.51,6022164.38,1898.703131,56.65344942,3263.202136,130.3735728,11,25,11,55
483628.32,6022164.38,1963.616775,34.21949424,3411.417412,81.29130468,11,25,11,55
484049.88,6022158.05,1914.077905,49.00521762,3297.938931,112.3468634,11,25,11,58
484055.43,6022139.07,1939.645187,30.23511537,3357.301842,67.56256523,11,25,11,58
484022.15,6022069.46,1948.032712,42.3686071,3377.386386,93.42556218,11,25,11,58
484094.26,6022278.29,1984.392923,25.29647113,3455.942145,72.64570382,11,25,12,0
484066.52,6022328.91,1989.096974,22.34041987,3467.987324,65.72347675,11,25,12,0
484055.43,6022126.41,1985.832841,20.75801339,3459.275153,60.51044835,11,25,12,3
484077.62,6022347.9,1927.279554,61.8106725,3326.964979,141.0079125,11,25,12,5
484033.24,6022170.71,1872.512129,106.6246069,3189.535879,255.2191381,11,25,12,8
484066.52,6022164.38,1933.081416,37.85975904,3341.562098,85.64038233,11,25,12,10
484060.98,6022177.04,2026.590426,38.84622839,3579.558966,108.3970007,11,25,12,13
484049.88,6022158.05,2009.391939,20.53619455,3527.785624,61.36661313,11,25,12,14
484060.98,6022164.38,1943.822139,37.77778215,3367.280045,82.73229785,11,25,12,17
484066.52,6022126.41,1902.733343,73.2090982,3272.455457,165.5506762,11,25,12,20
484049.88,6022120.09,1963.873507,26.49485862,3411.949911,58.79766869,11,25,12,20
484072.07,6022151.73,1928.26595,35.08196393,3329.361294,81.49174483,11,25,12,21
484543.55,6023094.62,1983.11682,12.61020323,3453.164268,33.32332381,11,25,12,22
484058.2,6022142.23,1767.000788,81.47096128,2868.062163,248.5251986,11,25,12,24
484016.6,6022063.13,1983.942118,27.5203908,3454.899934,78.88430297,11,25,12,24
484049.88,6022221.34,1904.608659,43.40010374,3276.734247,100.5967653,11,25,12,27
484055.43,6022132.74,1984.064379,15.83093729,3455.153851,43.91456446,11,25,12,27
484049.88,6022132.74,1989.57468,15.02305135,3469.110058,44.81703473,11,25,12,27
484049.88,6022120.09,1946.619862,37.39589001,3374.073963,80.97889639,11,25,12,28
484088.71,6022082.12,1944.144783,52.80283523,3368.031088,122.1048499,11,25,12,30
484088.71,6022240.32,1863.197405,71.33054895,3161.6805,183.4146381,11,25,12,31
484044.34,6022107.43,1993.99941,28.28279326,3481.587046,84.88342365,11,25,12,32
484055.43,6022107.43,1879.493341,77.08632098,3210.414571,185.6999911,11,25,12,33
484080.39,6022142.23,1924.166657,43.58301277,3319.132855,101.2946523,11,25,12,33
484060.98,6022139.07,1921.422111,45.84667315,3313.226437,106.1758747,11,25,12,34
484016.6,6022208.68,1978.242325,22.97213726,3442.865242,60.41799743,11,25,12,34
484072.07,6022151.73,1906.485906,39.46698193,3280.949805,91.51303163,11,25,12,35
484105.35,6022063.13,1944.493025,52.82999334,3368.845763,122.3644234,11,25,12,35
484038.79,6022063.13,2025.807418,34.51087312,3577.299159,96.10115409,11,25,12,35
484016.6,6022063.13,1956.254629,36.11652838,3395.450364,81.05154423,11,25,12,36
484044.34,6022113.76,1990.497021,18.48003208,3470.995814,55.58404649,11,25,12,36
484097.03,6022287.78,1970.678451,27.77411994,3426.600781,68.09977655,11,25,12,39
484060.98,6022151.73,1943.501258,35.30447181,3366.501009,77.55421992,11,25,12,40
484058.2,6022167.55,1986.644629,15.38204687,3461.130495,44.70237376,11,25,12,41
484060.98,6022139.07,1944.719037,34.01054913,3369.426202,74.46650281,11,25,12,46
484055.43,6022126.41,1970.212135,34.45084798,3425.598128,88.55249053,11,25,12,46
483894.57,6021999.85,1844.816545,53.00230341,3105.541223,155.4491756,11,25,12,48
484094.26,6022297.27,1862.003702,96.85463227,3158.054192,242.833876,11,25,12,48
484091.48,6022116.92,1984.551754,16.00572941,3456.369743,44.76823213,11,25,12,49
484088.71,6022088.45,1921.611117,63.44613784,3313.617241,143.902354,11,25,12,50
484005.51,6022031.49,1939.893091,50.03783489,3357.889692,112.0080286,11,25,12,50
484371.6,6022487.12,2007.558106,17.29694728,3522.584828,51.91929084,11,25,12,50
484072.07,6022139.07,1987.93026,16.59290729,3464.750252,48.91478332,11,25,12,52
484077.62,6022126.41,1959.367117,34.56701031,3402.077583,79.3075483,11,25,12,53
